date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:33:44	64504/64504	---MCZ	200	added ('OK')	text/plain	etag:W/%222be0f91-fbf8-52d9c19aea8c1%22	http://static.best-gooods.ru/fonts/robotomediumitalic.ttf	/home/abbyz/websites/Finishing%20Touch/web/images/robotomediumitalic.ttf	(from http://static.best-gooods.ru/fonts/roboto.css)
17:33:46	37948/37948	URF---	200	added ('OK%20(cached)')	application/woff		http://static.best-gooods.ru/fonts/robotomediumitalic.woff	/home/abbyz/websites/Finishing%20Touch/web/images/robotomediumitalic.woff	(from http://static.best-gooods.ru/fonts/roboto.css)
17:33:46	401/401	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2020%20Feb%202018%2015:33:45%20GMT	http://static.best-gooods.ru/fonts/robotomediumitalic.ttf	/home/abbyz/websites/Finishing%20Touch/web/images/robotomediumitalic.ttf	(from http://static.best-gooods.ru/fonts/roboto.css)
17:33:46	27724/27724	URF---	200	added ('OK%20(cached)')	application/woff2		http://static.best-gooods.ru/fonts/robotobold.woff2	/home/abbyz/websites/Finishing%20Touch/web/images/robotobold.woff2	(from http://static.best-gooods.ru/fonts/roboto.css)
17:33:48	35068/35068	---M--	200	added ('OK')	application/font-woff	etag:%2256e00a98-88fc%22	http://static.best-gooods.ru/fonts/robotobold.woff	/home/abbyz/websites/Finishing%20Touch/web/images/robotobold.woff	(from http://static.best-gooods.ru/fonts/roboto.css)
17:33:53	30240/30240	---M--	200	added ('OK')	application/octet-stream	etag:%2256e00a98-7620%22	http://static.best-gooods.ru/fonts/robotobolditalic.woff2	/home/abbyz/websites/Finishing%20Touch/web/images/robotobolditalic.woff2	(from http://static.best-gooods.ru/fonts/roboto.css)
17:33:54	61220/61220	---MCZ	200	added ('OK')	text/plain	etag:W/%222be0f7f-ef24-52d9c19a3cf58%22	http://static.best-gooods.ru/fonts/robotobold.ttf	/home/abbyz/websites/Finishing%20Touch/web/images/robotobold.ttf	(from http://static.best-gooods.ru/fonts/roboto.css)
17:33:58	38228/38228	---M--	200	added ('OK')	application/font-woff	etag:%2256e00a98-9554%22	http://static.best-gooods.ru/fonts/robotobolditalic.woff	/home/abbyz/websites/Finishing%20Touch/web/images/robotobolditalic.woff	(from http://static.best-gooods.ru/fonts/roboto.css)
17:34:01	27640/27640	---M--	200	added ('OK')	application/octet-stream	etag:%2256e00a97-6bf8%22	http://static.best-gooods.ru/fonts/robotoblack.woff2	/home/abbyz/websites/Finishing%20Touch/web/images/robotoblack.woff2	(from http://static.best-gooods.ru/fonts/roboto.css)
17:34:04	35180/35180	---M--	200	added ('OK')	application/font-woff	etag:%2256e00a97-896c%22	http://static.best-gooods.ru/fonts/robotoblack.woff	/home/abbyz/websites/Finishing%20Touch/web/images/robotoblack.woff	(from http://static.best-gooods.ru/fonts/roboto.css)
17:34:05	30704/30704	---M--	200	added ('OK')	application/octet-stream	etag:%2256e00a97-77f0%22	http://static.best-gooods.ru/fonts/robotoblackitalic.woff2	/home/abbyz/websites/Finishing%20Touch/web/images/robotoblackitalic.woff2	(from http://static.best-gooods.ru/fonts/roboto.css)
17:34:05	66456/66456	---MCZ	200	added ('OK')	text/plain	etag:W/%222be0f82-10398-52d9c19a751cd%22	http://static.best-gooods.ru/fonts/robotobolditalic.ttf	/home/abbyz/websites/Finishing%20Touch/web/images/robotobolditalic.ttf	(from http://static.best-gooods.ru/fonts/roboto.css)
17:34:07	245/245	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Feb%202018%2015:34:05%20GMT	http://static.best-gooods.ru/robots.txt		(from http://static.best-gooods.ru/fonts/roboto.css)
17:34:07	68360/68360	---MCZ	200	added ('OK')	text/plain	etag:W/%222be0f7a-10b08-52d9c19a14acc%22	http://static.best-gooods.ru/fonts/robotoblackitalic.ttf	/home/abbyz/websites/Finishing%20Touch/web/images/robotoblackitalic.ttf	(from http://static.best-gooods.ru/fonts/roboto.css)
17:34:09	1142/1142	---M--	200	added ('OK')	image/png	etag:%22581a7691-476%22	http://static.best-gooods.ru/css/popup-m1-phone.png	/home/abbyz/websites/Finishing%20Touch/web/images/popup-m1-phone.png	(from http://static.best-gooods.ru/css/popup-m1-style.css?v=4)
17:34:10	38872/38872	---M--	200	added ('OK')	application/font-woff	etag:%2256e00a97-97d8%22	http://static.best-gooods.ru/fonts/robotoblackitalic.woff	/home/abbyz/websites/Finishing%20Touch/web/images/robotoblackitalic.woff	(from http://static.best-gooods.ru/fonts/roboto.css)
17:34:12	61380/61380	---MCZ	200	added ('OK')	text/plain	etag:W/%222be0f78-efc4-52d9c19a1335c%22	http://static.best-gooods.ru/fonts/robotoblack.ttf	/home/abbyz/websites/Finishing%20Touch/web/images/robotoblack.ttf	(from http://static.best-gooods.ru/fonts/roboto.css)
